image_name,vit_small_patch16_224,vit_base_patch16_224,vit_large_patch16_224
131.JPEG,2.1919801235198975,0.5131153464317322,2.5268304347991943
132.JPEG,1.995192527770996,0.3586913049221039,2.2395131587982178
133.JPEG,2.0541775226593018,0.5202471613883972,2.4816532135009766
134.JPEG,2.2125837802886963,0.3320797383785248,2.894265651702881
135.JPEG,2.270723581314087,0.32611194252967834,2.0416066646575928
136.JPEG,2.3049211502075195,0.6033521890640259,2.0439975261688232
137.JPEG,1.8712507486343384,0.26923370361328125,2.1446471214294434
138.JPEG,2.113264799118042,0.3155667781829834,3.033217430114746
139.JPEG,2.2516958713531494,0.4385696351528168,1.9212651252746582
140.JPEG,2.1779332160949707,0.3326471149921417,1.964955449104309
141.JPEG,2.222139596939087,0.27338340878486633,2.2275285720825195
142.JPEG,1.9592431783676147,0.28578945994377136,2.8410205841064453
143.JPEG,1.9965249300003052,0.32289522886276245,0.851152777671814
144.JPEG,1.945457935333252,0.41596719622612,2.622504472732544
145.JPEG,1.872451901435852,0.2743702232837677,1.2599374055862427
146.JPEG,2.027165174484253,0.3303782045841217,2.5126595497131348
147.JPEG,2.0394463539123535,0.30812522768974304,1.975995659828186
148.JPEG,2.0326340198516846,0.30451831221580505,2.7488272190093994
149.JPEG,2.13846492767334,0.4734708070755005,2.1611318588256836
150.JPEG,2.2719061374664307,0.3302764594554901,2.338874578475952
151.JPEG,1.9488916397094727,0.26258301734924316,1.7493915557861328
152.JPEG,2.159818410873413,0.27518603205680847,2.8718180656433105
153.JPEG,1.9330428838729858,0.2979918420314789,2.3518292903900146
154.JPEG,2.36438250541687,0.6682164072990417,2.4367051124572754
155.JPEG,2.023226022720337,0.3300611972808838,2.76495623588562
156.JPEG,2.0411012172698975,0.3073461949825287,1.166013479232788
157.JPEG,2.1392199993133545,0.3169601559638977,1.9266948699951172
158.JPEG,2.19370698928833,0.2747018039226532,2.6566720008850098
159.JPEG,1.9631215333938599,0.3041406571865082,1.2780258655548096
160.JPEG,2.058046579360962,0.34212300181388855,0.7569805383682251
161.JPEG,1.9863733053207397,0.29593124985694885,1.3773586750030518
162.JPEG,2.1511037349700928,0.28032681345939636,0.6216043829917908
163.JPEG,2.154245376586914,0.3138926327228546,3.0763726234436035
164.JPEG,2.165714740753174,0.4775060713291168,2.617919683456421
165.JPEG,2.106637716293335,0.34711703658103943,2.4283668994903564
166.JPEG,2.156773805618286,0.37628862261772156,2.570220708847046
167.JPEG,2.276947021484375,0.29573795199394226,2.658811092376709
168.JPEG,2.119163751602173,0.32299181818962097,2.4118547439575195
169.JPEG,2.458967447280884,0.3167458474636078,2.9302663803100586
170.JPEG,2.0787084102630615,0.29260799288749695,2.3540303707122803
171.JPEG,2.1094515323638916,0.28217262029647827,2.3498966693878174
