image_name,resnet18,resnet50,resnet101
36.JPEG,23.375885009765625,4.664064884185791,4.514831066131592
37.JPEG,22.049503326416016,4.239552974700928,4.260416507720947
38.JPEG,24.412853240966797,3.3766496181488037,124.3677749633789
39.JPEG,18.616836547851562,4.382039546966553,3.6841979026794434
40.JPEG,18.233110427856445,4.139194011688232,9.594987869262695
41.JPEG,16.69534683227539,2.678185224533081,5.778955936431885
42.JPEG,17.25518798828125,3.915705442428589,5.982155799865723
43.JPEG,18.67183494567871,3.236198663711548,13.214385986328125
44.JPEG,17.840248107910156,3.925269603729248,7.357558250427246
45.JPEG,14.62458324432373,3.938124418258667,4.621425151824951
46.JPEG,19.032835006713867,2.996483564376831,3.6486918926239014
47.JPEG,18.59591293334961,85.16140747070312,12335.2900390625
48.JPEG,17.879297256469727,4.431935787200928,3.9874308109283447
49.JPEG,14.645917892456055,5.375405311584473,4.542971134185791
50.JPEG,18.513330459594727,3.6300277709960938,16.4947566986084
51.JPEG,14.240374565124512,3.2976202964782715,5.381227970123291
52.JPEG,20.382959365844727,3.645975351333618,660.103271484375
53.JPEG,19.407529830932617,2.621619939804077,3.333864212036133
54.JPEG,18.670578002929688,5.463724136352539,4.9355268478393555
55.JPEG,16.27212142944336,3.5825002193450928,4.729739665985107
56.JPEG,13.377191543579102,4.633702754974365,5.414839744567871
57.JPEG,21.34507179260254,3.86311674118042,2.8038065433502197
58.JPEG,21.27349853515625,2.8417301177978516,3.2760934829711914
59.JPEG,17.67270851135254,3.046955108642578,5.065493583679199
60.JPEG,20.949251174926758,3.6982808113098145,3.451786756515503
61.JPEG,16.18297004699707,2.789482593536377,4.230348110198975
62.JPEG,20.748512268066406,2.5160562992095947,3.0798897743225098
63.JPEG,16.16811180114746,3.1184096336364746,4.225529193878174
64.JPEG,15.942553520202637,3.3932106494903564,4.5492167472839355
65.JPEG,18.16853904724121,4.455979347229004,5.454504489898682
66.JPEG,15.045166015625,3.0230813026428223,3.288325309753418
67.JPEG,17.75231170654297,2.4337894916534424,2.532270908355713
68.JPEG,21.63783073425293,3.1483302116394043,17.58294677734375
69.JPEG,17.808469772338867,3.7088522911071777,3.464142322540283
70.JPEG,18.889102935791016,3.9297173023223877,3.4794864654541016
71.JPEG,18.69541358947754,5.233806133270264,149.0020294189453
72.JPEG,15.738053321838379,4.97435188293457,3.7693278789520264
73.JPEG,14.049209594726562,4.4638471603393555,4.121989727020264
74.JPEG,13.418375015258789,4.384402275085449,3.6881887912750244
75.JPEG,19.46428680419922,3.796036958694458,2.8977129459381104
76.JPEG,21.048845291137695,2.851729154586792,3.6993935108184814
77.JPEG,19.284961700439453,5.494577884674072,4.103111743927002
78.JPEG,21.81808090209961,4.074429988861084,4.53250789642334
79.JPEG,17.79570770263672,3.6033194065093994,3.832676887512207
80.JPEG,17.726600646972656,3.180128574371338,114.88446044921875
81.JPEG,16.36412239074707,6.157516956329346,3.2745301723480225
82.JPEG,19.50928497314453,4.007164001464844,3.845627546310425
83.JPEG,15.00987720489502,2.780723810195923,3.128546953201294
84.JPEG,19.89057731628418,4.115754127502441,150.69110107421875
85.JPEG,21.359495162963867,4.535732269287109,4.540163516998291
86.JPEG,20.257858276367188,4.16735315322876,4.814966201782227
87.JPEG,20.401405334472656,2.960003614425659,2.6695613861083984
88.JPEG,20.795177459716797,4.384399890899658,6.863948822021484
89.JPEG,23.33167266845703,4.755583763122559,26.762163162231445
90.JPEG,16.073453903198242,4.223729133605957,8.828046798706055
91.JPEG,21.637434005737305,4.1224894523620605,4.6668314933776855
92.JPEG,17.031688690185547,4.9477996826171875,5.107564926147461
93.JPEG,21.2052001953125,3.81496524810791,4.232746601104736
94.JPEG,15.489334106445312,4.414872646331787,4.310760498046875
95.JPEG,19.502458572387695,4.572495460510254,62.21807861328125
96.JPEG,13.821019172668457,5.366030216217041,5.238425254821777
97.JPEG,17.606014251708984,3.6330878734588623,83.4207763671875
98.JPEG,15.773542404174805,3.171262502670288,3.3699076175689697
99.JPEG,14.77343463897705,3.746802806854248,3.129642963409424
100.JPEG,16.02865219116211,3.7381997108459473,3.631744623184204
101.JPEG,16.073505401611328,4.0744171142578125,3.6265904903411865
