image_name,100,200,300
1.JPEG,117.6365966796875,134.49227905273438,134.49227905273438
2.JPEG,145.06082153320312,140.25477600097656,140.25477600097656
3.JPEG,131.0859375,117.6365966796875,117.6365966796875
4.JPEG,130.85971069335938,122.09037780761719,122.09037780761719
5.JPEG,129.68600463867188,122.79925537109375,122.79925537109375
6.JPEG,137.32766723632812,116.58956909179688,116.58956909179688
7.JPEG,135.25955200195312,116.7839126586914,116.7839126586914
8.JPEG,127.28987121582031,134.69720458984375,134.69720458984375
9.JPEG,133.5141143798828,157.06304931640625,157.06304931640625
10.JPEG,129.9861602783203,137.15147399902344,137.15147399902344
11.JPEG,120.17214965820312,105.14820098876953,105.14820098876953
12.JPEG,126.02953338623047,116.27886962890625,116.27886962890625
13.JPEG,136.4530487060547,124.3040542602539,124.3040542602539
14.JPEG,135.738525390625,107.7378158569336,107.7378158569336
15.JPEG,128.31224060058594,145.06082153320312,145.06082153320312
16.JPEG,130.61492919921875,133.76708984375,133.76708984375
17.JPEG,105.58203887939453,139.00782775878906,139.00782775878906
18.JPEG,134.0542449951172,117.04198455810547,117.04198455810547
19.JPEG,144.8067626953125,131.0859375,131.0859375
20.JPEG,114.97461700439453,122.44184875488281,122.44184875488281
21.JPEG,126.25173950195312,130.85971069335938,130.85971069335938
22.JPEG,136.46983337402344,124.46412658691406,124.46412658691406
23.JPEG,120.9363021850586,132.02850341796875,132.02850341796875
24.JPEG,140.2458038330078,136.14707946777344,136.14707946777344
25.JPEG,128.71669006347656,115.1828842163086,115.1828842163086
26.JPEG,133.24176025390625,133.32762145996094,133.32762145996094
27.JPEG,125.1495590209961,144.80221557617188,144.80221557617188
28.JPEG,132.25955200195312,145.14999389648438,145.14999389648438
29.JPEG,142.55213928222656,120.4723129272461,120.4723129272461
30.JPEG,137.91616821289062,129.78326416015625,129.78326416015625
31.JPEG,129.8007354736328,146.89559936523438,146.89559936523438
32.JPEG,129.23605346679688,114.43900299072266,114.43900299072266
33.JPEG,146.64077758789062,129.68600463867188,129.68600463867188
34.JPEG,124.43110656738281,117.10932159423828,117.10932159423828
35.JPEG,129.97882080078125,137.32766723632812,137.32766723632812
36.JPEG,147.09689331054688,130.8140106201172,130.8140106201172
37.JPEG,135.0669708251953,115.6891098022461,115.6891098022461
38.JPEG,120.40438842773438,138.29925537109375,138.29925537109375
39.JPEG,139.25474548339844,124.11082458496094,124.11082458496094
40.JPEG,116.44200897216797,137.58749389648438,137.58749389648438
41.JPEG,128.5811767578125,126.5811767578125,126.5811767578125
42.JPEG,139.0786895751953,123.72868347167969,123.72868347167969
43.JPEG,134.13490295410156,131.64691162109375,131.64691162109375
44.JPEG,130.31089782714844,135.25955200195312,135.25955200195312
45.JPEG,132.01193237304688,127.28987121582031,127.28987121582031
46.JPEG,130.0634765625,133.6315155029297,133.6315155029297
47.JPEG,118.18589782714844,143.63233947753906,143.63233947753906
48.JPEG,138.76669311523438,131.3951873779297,131.3951873779297
49.JPEG,136.70213317871094,142.36959838867188,142.36959838867188
50.JPEG,131.2410430908203,125.10734558105469,125.10734558105469
51.JPEG,118.15316772460938,118.71040344238281,118.71040344238281
52.JPEG,134.9544677734375,125.78909301757812,125.78909301757812
53.JPEG,130.36766052246094,120.9166259765625,120.9166259765625
54.JPEG,141.2369842529297,131.51296997070312,131.51296997070312
55.JPEG,133.68392944335938,132.38970947265625,132.38970947265625
56.JPEG,131.6128387451172,136.52716064453125,136.52716064453125
57.JPEG,132.71615600585938,121.6835708618164,121.6835708618164
58.JPEG,136.93594360351562,136.1011962890625,136.1011962890625
59.JPEG,132.04568481445312,131.5950469970703,131.5950469970703
60.JPEG,128.80172729492188,122.05731201171875,122.05731201171875
61.JPEG,132.5873260498047,124.15868377685547,124.15868377685547
62.JPEG,137.8436279296875,139.01010131835938,139.01010131835938
63.JPEG,113.8203353881836,123.02110290527344,123.02110290527344
64.JPEG,134.4048614501953,127.13787078857422,127.13787078857422
65.JPEG,138.19168090820312,138.92703247070312,138.92703247070312
66.JPEG,131.0050811767578,148.04611206054688,148.04611206054688
67.JPEG,117.69041442871094,129.86732482910156,129.86732482910156
68.JPEG,126.18099212646484,126.48311614990234,126.48311614990234
69.JPEG,123.22989654541016,137.9800262451172,137.9800262451172
70.JPEG,133.39088439941406,134.02430725097656,134.02430725097656
71.JPEG,138.38436889648438,126.54643249511719,126.54643249511719
72.JPEG,146.17877197265625,126.34688568115234,126.34688568115234
73.JPEG,134.9510040283203,136.3214569091797,136.3214569091797
74.JPEG,125.2979965209961,147.11216735839844,147.11216735839844
75.JPEG,137.3442840576172,137.3414306640625,137.3414306640625
76.JPEG,140.4285888671875,137.15003967285156,137.15003967285156
77.JPEG,138.38055419921875,133.5141143798828,133.5141143798828
78.JPEG,128.3537139892578,138.90679931640625,138.90679931640625
79.JPEG,138.44956970214844,133.75721740722656,133.75721740722656
80.JPEG,137.22906494140625,120.42621612548828,120.42621612548828
81.JPEG,137.6005859375,147.12838745117188,147.12838745117188
82.JPEG,122.26300048828125,138.08151245117188,138.08151245117188
83.JPEG,130.72955322265625,126.60031127929688,126.60031127929688
84.JPEG,119.44141387939453,131.72364807128906,131.72364807128906
85.JPEG,134.42958068847656,129.9861602783203,129.9861602783203
86.JPEG,130.0151824951172,120.17214965820312,120.17214965820312
87.JPEG,122.4746322631836,126.02953338623047,126.02953338623047
88.JPEG,137.37118530273438,136.4530487060547,136.4530487060547
89.JPEG,142.44595336914062,135.738525390625,143.4230194091797
90.JPEG,127.92735290527344,128.31224060058594,135.738525390625
91.JPEG,151.6478271484375,130.61492919921875,128.31224060058594
92.JPEG,133.19406127929688,105.58203887939453,135.9857635498047
93.JPEG,127.87701416015625,134.0542449951172,122.76453399658203
94.JPEG,140.7163848876953,144.8067626953125,115.9141845703125
95.JPEG,135.66653442382812,114.97461700439453,140.8940887451172
96.JPEG,129.09678649902344,126.25173950195312,126.32784271240234
97.JPEG,160.35287475585938,136.46983337402344,149.37374877929688
98.JPEG,145.26254272460938,120.9363021850586,138.132568359375
99.JPEG,145.5935516357422,140.2458038330078,130.5170440673828
100.JPEG,147.15380859375,128.71669006347656,132.11056518554688
101.JPEG,,133.24176025390625,138.78929138183594
102.JPEG,,125.1495590209961,125.1779556274414
103.JPEG,,132.25955200195312,123.57296752929688
104.JPEG,,142.55213928222656,139.0455322265625
105.JPEG,,137.91616821289062,130.61492919921875
106.JPEG,,129.8007354736328,132.21319580078125
107.JPEG,,129.23605346679688,131.62571716308594
108.JPEG,,146.64077758789062,131.6783905029297
109.JPEG,,124.43110656738281,105.58203887939453
110.JPEG,,129.97882080078125,134.0542449951172
111.JPEG,,147.09689331054688,128.43496704101562
112.JPEG,,135.0669708251953,139.72088623046875
113.JPEG,,120.40438842773438,137.43841552734375
114.JPEG,,139.25474548339844,132.87437438964844
115.JPEG,,116.44200897216797,126.81990814208984
116.JPEG,,128.5811767578125,112.48033142089844
117.JPEG,,139.0786895751953,141.0971221923828
118.JPEG,,134.13490295410156,104.70512390136719
119.JPEG,,130.31089782714844,155.0988311767578
120.JPEG,,132.01193237304688,132.77157592773438
121.JPEG,,130.0634765625,127.80073547363281
122.JPEG,,118.18589782714844,128.0994873046875
123.JPEG,,138.76669311523438,132.898681640625
124.JPEG,,136.70213317871094,136.6012725830078
125.JPEG,,131.2410430908203,118.24440002441406
126.JPEG,,118.15316772460938,135.64895629882812
127.JPEG,,134.9544677734375,125.73038482666016
128.JPEG,,130.36766052246094,118.54930877685547
129.JPEG,,141.2369842529297,123.74076080322266
130.JPEG,,133.68392944335938,131.78167724609375
131.JPEG,,131.6128387451172,138.34542846679688
132.JPEG,,132.71615600585938,144.8067626953125
133.JPEG,,136.93594360351562,133.3981170654297
134.JPEG,,132.04568481445312,148.38230895996094
135.JPEG,,128.80172729492188,120.71359252929688
136.JPEG,,132.5873260498047,124.34857940673828
137.JPEG,,137.8436279296875,124.74929809570312
138.JPEG,,113.8203353881836,139.96974182128906
139.JPEG,,134.4048614501953,123.99430084228516
140.JPEG,,138.19168090820312,129.98178100585938
141.JPEG,,131.0050811767578,114.97461700439453
142.JPEG,,117.69041442871094,121.82418060302734
143.JPEG,,126.18099212646484,125.30500793457031
144.JPEG,,123.22989654541016,132.16310119628906
145.JPEG,,133.39088439941406,126.25173950195312
146.JPEG,,138.38436889648438,131.49383544921875
147.JPEG,,146.17877197265625,130.25270080566406
148.JPEG,,134.9510040283203,130.63970947265625
149.JPEG,,125.2979965209961,130.29156494140625
150.JPEG,,137.3442840576172,119.21983337402344
151.JPEG,,140.4285888671875,119.66971588134766
152.JPEG,,138.38055419921875,132.98988342285156
153.JPEG,,128.3537139892578,136.46983337402344
154.JPEG,,138.44956970214844,131.1141815185547
155.JPEG,,137.22906494140625,120.9363021850586
156.JPEG,,137.6005859375,132.3197021484375
157.JPEG,,122.26300048828125,140.2458038330078
158.JPEG,,130.72955322265625,98.55487060546875
159.JPEG,,119.44141387939453,142.93861389160156
160.JPEG,,134.42958068847656,136.20654296875
161.JPEG,,130.0151824951172,134.36373901367188
162.JPEG,,122.4746322631836,132.9036865234375
163.JPEG,,137.37118530273438,132.93490600585938
164.JPEG,,142.44595336914062,135.73419189453125
165.JPEG,,127.92735290527344,128.71669006347656
166.JPEG,,151.6478271484375,153.0187530517578
167.JPEG,,133.19406127929688,120.31290435791016
168.JPEG,,127.87701416015625,139.43710327148438
169.JPEG,,140.7163848876953,133.24176025390625
170.JPEG,,135.66653442382812,125.1495590209961
171.JPEG,,129.09678649902344,133.5474395751953
172.JPEG,,160.35287475585938,134.09556579589844
173.JPEG,,145.26254272460938,135.8451385498047
174.JPEG,,145.5935516357422,132.25955200195312
175.JPEG,,125.9389877319336,111.97844696044922
176.JPEG,,110.7949447631836,142.55213928222656
177.JPEG,,138.06930541992188,120.53587341308594
178.JPEG,,138.62042236328125,137.91616821289062
179.JPEG,,140.77200317382812,138.19058227539062
180.JPEG,,129.6682891845703,141.10365295410156
181.JPEG,,129.71412658691406,120.0415267944336
182.JPEG,,133.71839904785156,129.8007354736328
183.JPEG,,139.7276153564453,129.23605346679688
184.JPEG,,122.75736236572266,133.84535217285156
185.JPEG,,120.46633911132812,134.8664093017578
186.JPEG,,129.69493103027344,136.12428283691406
187.JPEG,,133.81089782714844,142.48175048828125
188.JPEG,,137.07656860351562,146.64077758789062
189.JPEG,,117.49381256103516,140.9785614013672
190.JPEG,,142.0338134765625,143.40493774414062
191.JPEG,,133.88690185546875,138.77328491210938
192.JPEG,,132.078125,139.0575408935547
193.JPEG,,147.15380859375,141.6061248779297
194.JPEG,,137.63523864746094,133.9737548828125
195.JPEG,,108.9031982421875,133.86485290527344
196.JPEG,,114.75479125976562,129.70843505859375
197.JPEG,,136.13198852539062,130.11117553710938
198.JPEG,,136.73300170898438,107.81856536865234
199.JPEG,,113.62248229980469,115.51592254638672
200.JPEG,,134.34922790527344,122.33358764648438
201.JPEG,,,128.6957244873047
202.JPEG,,,122.39122772216797
203.JPEG,,,127.63412475585938
204.JPEG,,,124.89569854736328
205.JPEG,,,133.9193115234375
206.JPEG,,,137.94700622558594
207.JPEG,,,131.16656494140625
208.JPEG,,,139.0988006591797
209.JPEG,,,124.43110656738281
210.JPEG,,,129.97882080078125
211.JPEG,,,147.09689331054688
212.JPEG,,,135.0669708251953
213.JPEG,,,120.40438842773438
214.JPEG,,,139.25474548339844
215.JPEG,,,116.44200897216797
216.JPEG,,,128.5811767578125
217.JPEG,,,139.0786895751953
218.JPEG,,,134.13490295410156
219.JPEG,,,130.31089782714844
220.JPEG,,,132.01193237304688
221.JPEG,,,130.0634765625
222.JPEG,,,118.18589782714844
223.JPEG,,,138.76669311523438
224.JPEG,,,136.70213317871094
225.JPEG,,,131.2410430908203
226.JPEG,,,118.15316772460938
227.JPEG,,,134.9544677734375
228.JPEG,,,130.36766052246094
229.JPEG,,,141.2369842529297
230.JPEG,,,133.68392944335938
231.JPEG,,,131.6128387451172
232.JPEG,,,132.71615600585938
233.JPEG,,,136.93594360351562
234.JPEG,,,132.04568481445312
235.JPEG,,,128.80172729492188
236.JPEG,,,132.5873260498047
237.JPEG,,,137.8436279296875
238.JPEG,,,113.8203353881836
239.JPEG,,,134.4048614501953
240.JPEG,,,138.19168090820312
241.JPEG,,,131.0050811767578
242.JPEG,,,117.69041442871094
243.JPEG,,,126.18099212646484
244.JPEG,,,123.22989654541016
245.JPEG,,,133.39088439941406
246.JPEG,,,138.38436889648438
247.JPEG,,,146.17877197265625
248.JPEG,,,134.9510040283203
249.JPEG,,,125.2979965209961
250.JPEG,,,137.3442840576172
251.JPEG,,,140.4285888671875
252.JPEG,,,138.38055419921875
253.JPEG,,,128.3537139892578
254.JPEG,,,138.44956970214844
255.JPEG,,,137.22906494140625
256.JPEG,,,137.6005859375
257.JPEG,,,122.26300048828125
258.JPEG,,,130.72955322265625
259.JPEG,,,119.44141387939453
260.JPEG,,,134.42958068847656
261.JPEG,,,130.0151824951172
262.JPEG,,,122.4746322631836
263.JPEG,,,137.37118530273438
264.JPEG,,,142.44595336914062
