image_name,100,200,300
1.JPEG,0.31587547063827515,0.22492435574531555,0.22492699325084686
2.JPEG,0.2558745741844177,0.13655158877372742,0.13655099272727966
3.JPEG,0.1809154748916626,0.3750517964363098,0.37503716349601746
4.JPEG,0.18567322194576263,0.14419689774513245,0.14419618248939514
5.JPEG,0.17409028112888336,0.17460453510284424,0.17460496723651886
6.JPEG,0.22151543200016022,0.18760976195335388,0.18761010468006134
7.JPEG,0.3880116641521454,0.206781804561615,0.20678392052650452
8.JPEG,0.15248093008995056,0.26515766978263855,0.2651561498641968
9.JPEG,0.2148883193731308,0.380228191614151,0.3802260458469391
10.JPEG,0.37764719128608704,0.16096282005310059,0.16096258163452148
11.JPEG,0.20946663618087769,0.20320329070091248,0.203202024102211
12.JPEG,0.1995617151260376,0.1648813635110855,0.16488055884838104
13.JPEG,0.2687167525291443,0.23803626000881195,0.23803550004959106
14.JPEG,0.4024251103401184,0.20175813138484955,0.20175732672214508
15.JPEG,0.18732905387878418,0.24395836889743805,0.24395564198493958
16.JPEG,0.2518240511417389,0.5539128184318542,0.5538924932479858
17.JPEG,0.26592329144477844,0.21556834876537323,0.215566948056221
18.JPEG,0.2690054774284363,0.3803175687789917,0.38030359148979187
19.JPEG,0.2528139352798462,0.22007149457931519,0.22007359564304352
20.JPEG,0.26160913705825806,0.26934483647346497,0.26934149861335754
21.JPEG,0.11336732655763626,0.2195102721452713,0.21950975060462952
22.JPEG,0.20200911164283752,0.19736650586128235,0.1973668783903122
23.JPEG,0.2040417343378067,0.1936892867088318,0.19369131326675415
24.JPEG,0.15922628343105316,0.2892856001853943,0.2892863154411316
25.JPEG,0.24940426647663116,0.1266816407442093,0.1266806721687317
26.JPEG,0.22039513289928436,0.3609218895435333,0.36091411113739014
27.JPEG,0.19885969161987305,0.31869256496429443,0.3186935782432556
28.JPEG,0.17215140163898468,0.19446425139904022,0.19446216523647308
29.JPEG,0.26222795248031616,0.23465995490550995,0.23465807735919952
30.JPEG,0.40828222036361694,0.18684321641921997,0.18684248626232147
31.JPEG,0.21018987894058228,0.16845303773880005,0.16845233738422394
32.JPEG,0.28409793972969055,0.1854051798582077,0.18540462851524353
33.JPEG,0.23001697659492493,0.1980607658624649,0.19805938005447388
34.JPEG,0.22048047184944153,0.1595233827829361,0.15952423214912415
35.JPEG,0.22505877912044525,0.24899132549762726,0.2489917278289795
36.JPEG,0.17767967283725739,0.22183090448379517,0.2218293696641922
37.JPEG,0.1694520115852356,0.22584658861160278,0.2258482575416565
38.JPEG,0.2281758189201355,0.16387440264225006,0.1638757586479187
39.JPEG,0.16480398178100586,0.40289372205734253,0.40289485454559326
40.JPEG,0.14299407601356506,0.19489505887031555,0.19489715993404388
41.JPEG,0.18545953929424286,0.3333442807197571,0.3333331346511841
42.JPEG,0.35384419560432434,0.20725733041763306,0.20725464820861816
43.JPEG,0.25576817989349365,0.3234371840953827,0.3234364092350006
44.JPEG,0.2321022003889084,0.38556236028671265,0.38554847240448
45.JPEG,0.2522761821746826,0.1752062439918518,0.1752040982246399
46.JPEG,0.2808157205581665,0.24974878132343292,0.24975013732910156
47.JPEG,0.23206976056098938,0.38555198907852173,0.38554197549819946
48.JPEG,0.1702970415353775,0.1969696581363678,0.196968674659729
49.JPEG,0.22070151567459106,0.19013142585754395,0.19013004004955292
50.JPEG,0.2563280165195465,0.22675010561943054,0.22674788534641266
51.JPEG,0.29621973633766174,0.18856945633888245,0.18857017159461975
52.JPEG,0.1954076588153839,0.3741299510002136,0.374126672744751
53.JPEG,0.23131172358989716,0.2362481951713562,0.23624823987483978
54.JPEG,0.14733317494392395,0.27868402004241943,0.27868539094924927
55.JPEG,0.19896788895130157,0.1781480461359024,0.178146630525589
56.JPEG,0.38512733578681946,0.16792480647563934,0.16791842877864838
57.JPEG,0.21792642772197723,0.19305270910263062,0.19305144250392914
58.JPEG,0.22487400472164154,0.18415960669517517,0.18415722250938416
59.JPEG,0.15303203463554382,0.2272224873304367,0.2272188812494278
60.JPEG,0.1943531334400177,0.19496038556098938,0.19495992362499237
61.JPEG,0.2640330493450165,0.23490650951862335,0.23490631580352783
62.JPEG,0.21610893309116364,0.24658896028995514,0.2465878278017044
63.JPEG,0.17309992015361786,0.2230929285287857,0.22309239208698273
64.JPEG,0.1553945690393448,0.12419552356004715,0.1241946890950203
65.JPEG,0.25523465871810913,0.34332793951034546,0.34331703186035156
66.JPEG,0.2272963970899582,0.21663989126682281,0.21663931012153625
67.JPEG,0.22848404943943024,0.23338887095451355,0.23338958621025085
68.JPEG,0.14203912019729614,0.25483012199401855,0.2548291087150574
69.JPEG,0.1353229135274887,0.17090800404548645,0.17090681195259094
70.JPEG,0.23253481090068817,0.18753138184547424,0.18752962350845337
