image_name,densenet121,densenet169,densenet201
59.JPEG,14.555377960205078,16.916196823120117,13.917150497436523
60.JPEG,14.417165756225586,14.400128364562988,11.59706974029541
61.JPEG,14.671860694885254,15.258857727050781,12.729580879211426
62.JPEG,15.385188102722168,16.36704444885254,14.168461799621582
63.JPEG,14.158909797668457,15.717428207397461,12.481552124023438
64.JPEG,10.922765731811523,15.005258560180664,15.35120677947998
65.JPEG,18.80510139465332,19.666996002197266,16.020729064941406
66.JPEG,14.506277084350586,16.445636749267578,14.061100006103516
67.JPEG,15.274980545043945,17.766714096069336,12.010746002197266
68.JPEG,15.61471176147461,16.778411865234375,12.573770523071289
69.JPEG,13.221532821655273,15.009939193725586,13.52005672454834
70.JPEG,14.261226654052734,17.577640533447266,12.077686309814453
71.JPEG,14.604368209838867,17.851301193237305,13.16923713684082
72.JPEG,12.055503845214844,13.771800994873047,10.433716773986816
73.JPEG,10.122918128967285,15.050046920776367,13.819204330444336
74.JPEG,10.719903945922852,12.284886360168457,9.821840286254883
75.JPEG,13.54260540008545,16.8367919921875,12.292400360107422
76.JPEG,16.280860900878906,15.054718017578125,14.240192413330078
77.JPEG,14.56406307220459,18.313404083251953,12.933989524841309
78.JPEG,14.043389320373535,17.056665420532227,12.580143928527832
79.JPEG,14.283058166503906,18.988603591918945,11.04876708984375
80.JPEG,13.448561668395996,14.607145309448242,13.729256629943848
81.JPEG,14.492219924926758,17.42559814453125,12.468520164489746
82.JPEG,14.143810272216797,15.628745079040527,8.349594116210938
83.JPEG,11.184174537658691,13.229195594787598,12.084644317626953
84.JPEG,13.97673511505127,15.736038208007812,14.80024242401123
85.JPEG,17.059524536132812,19.241580963134766,13.755152702331543
86.JPEG,14.82595157623291,15.105399131774902,13.655454635620117
87.JPEG,13.304693222045898,17.120759963989258,12.342299461364746
88.JPEG,19.68878746032715,25.15896987915039,18.497146606445312
89.JPEG,20.141098022460938,20.81699562072754,13.90046501159668
90.JPEG,13.828941345214844,19.272863388061523,12.698195457458496
91.JPEG,17.823673248291016,16.977943420410156,12.555249214172363
92.JPEG,15.571062088012695,19.959720611572266,13.821576118469238
93.JPEG,16.036075592041016,20.17353057861328,15.364850997924805
94.JPEG,16.74125099182129,20.13688087463379,13.617918014526367
95.JPEG,17.507423400878906,23.716651916503906,20.240314483642578
96.JPEG,10.967975616455078,16.736675262451172,14.556804656982422
97.JPEG,15.156572341918945,18.424287796020508,17.64406967163086
98.JPEG,14.231444358825684,14.81209659576416,14.00042724609375
99.JPEG,12.812458992004395,17.71064567565918,14.844143867492676
100.JPEG,13.795093536376953,20.313140869140625,13.124242782592773
101.JPEG,14.12747859954834,18.498085021972656,16.858495712280273
102.JPEG,13.234064102172852,12.761938095092773,12.366436004638672
103.JPEG,12.53795337677002,19.022520065307617,12.50959587097168
104.JPEG,16.7677001953125,24.136659622192383,14.396151542663574
105.JPEG,18.170665740966797,19.972801208496094,16.098310470581055
106.JPEG,13.740477561950684,16.016429901123047,17.452062606811523
107.JPEG,15.496761322021484,17.283367156982422,11.773382186889648
108.JPEG,13.789212226867676,18.7584285736084,11.924155235290527
109.JPEG,13.274970054626465,16.01479721069336,13.904685974121094
110.JPEG,13.292966842651367,16.39433479309082,14.453028678894043
111.JPEG,13.325407981872559,17.770790100097656,15.11124038696289
112.JPEG,14.094767570495605,15.631608009338379,13.561993598937988
113.JPEG,14.026812553405762,14.370180130004883,11.14535140991211
114.JPEG,11.23948860168457,14.289861679077148,10.358034133911133
115.JPEG,11.445332527160645,13.495354652404785,10.669844627380371
116.JPEG,12.978044509887695,17.08228302001953,12.298111915588379
117.JPEG,22.52121353149414,20.502840042114258,18.330829620361328
118.JPEG,16.048564910888672,20.949216842651367,13.652243614196777
119.JPEG,14.691272735595703,17.714820861816406,10.599916458129883
120.JPEG,16.50255012512207,20.327239990234375,15.58619499206543
121.JPEG,16.59296989440918,16.614757537841797,15.88780403137207
122.JPEG,14.86056900024414,17.685489654541016,13.22242259979248
123.JPEG,12.812899589538574,14.476567268371582,14.469340324401855
124.JPEG,14.0263090133667,14.629337310791016,12.263733863830566
125.JPEG,13.435547828674316,15.710247039794922,10.659499168395996
126.JPEG,15.005385398864746,15.714375495910645,14.203899383544922
127.JPEG,13.214106559753418,17.438583374023438,16.557308197021484
128.JPEG,13.987398147583008,14.688590049743652,11.120811462402344
129.JPEG,12.002374649047852,17.861265182495117,15.673287391662598
130.JPEG,15.159689903259277,18.004287719726562,14.40152645111084
131.JPEG,17.607282638549805,20.800159454345703,19.314590454101562
132.JPEG,13.867486953735352,15.452558517456055,15.34449577331543
133.JPEG,16.408977508544922,20.845876693725586,21.372453689575195
134.JPEG,12.490472793579102,20.4672908782959,13.206522941589355
135.JPEG,13.849274635314941,17.00044059753418,12.891082763671875
136.JPEG,15.226337432861328,19.0424861907959,13.417840957641602
137.JPEG,13.481841087341309,14.517072677612305,10.149785041809082
138.JPEG,12.942501068115234,15.059514045715332,11.892865180969238
139.JPEG,11.978351593017578,15.55718994140625,12.492145538330078
